casualty_id,event_id,deaths_a,deaths_b,deaths_civilians,death_unknown,best,high,low
1,147997,0,5,0,0,5,5,5
2,149221,0,0,0,1,1,1,1
3,149248,10,4,0,12,26,26,26
4,149249,0,0,0,2,2,2,2
5,149251,0,0,0,6,6,6,6
6,149250,2,46,0,0,48,67,48
7,153030,0,0,0,45,45,45,45
8,149866,1,2,0,0,3,3,3
9,149868,0,0,0,1,1,1,1
10,419757,0,0,1,0,1,1,0
11,149876,0,3,0,0,3,3,3
12,149879,0,0,0,0,0,4,0
13,398179,1,0,0,0,1,1,1
14,398183,1,0,0,0,1,1,1
15,149973,1,3,0,0,4,4,4
16,152957,0,5,0,0,5,5,5
17,399045,1,0,0,0,1,1,0
18,399046,1,0,0,0,1,1,0
19,399063,5,0,0,0,5,5,5
20,399053,1,0,0,0,1,1,1
21,153027,0,3,2,0,5,5,5
22,153037,1,0,0,0,1,1,1
23,153149,0,0,0,0,0,10,0
24,153143,5,0,0,5,10,10,10
25,153433,0,0,0,1,1,1,1
26,153154,4,4,2,0,10,35,9
27,153435,6,7,0,0,13,21,13
28,400158,1,0,0,0,1,1,1
29,153997,7,0,0,0,7,7,6
30,154007,1,0,0,0,1,1,1
31,400186,1,0,0,0,1,1,0
32,154030,16,1,0,0,17,17,17
33,417904,1,0,0,0,1,1,1
34,154034,5,10,0,0,15,16,15
35,400197,3,0,0,0,3,3,3
36,400200,1,0,0,0,1,1,1
37,406991,1,0,0,0,1,1,1
38,154047,0,0,2,0,2,2,2
39,154049,0,0,0,1,1,1,1
40,154050,0,50,0,0,50,50,48
41,154054,2,0,0,0,2,2,2
42,406994,1,0,0,0,1,1,0
43,154058,12,0,0,0,12,12,12
44,154062,0,1,0,0,1,1,1
45,406995,1,0,0,0,1,1,1
46,406996,1,0,0,0,1,1,1
47,154067,0,10,0,0,10,10,10
48,154068,1,0,0,0,1,1,1
49,407090,1,0,0,0,1,1,0
50,154070,0,40,0,0,40,40,0
51,154177,0,0,2,0,2,2,2
52,407094,2,0,0,0,2,2,2
53,407096,1,0,0,0,1,1,1
54,407098,1,0,0,0,1,1,1
55,407100,1,0,0,0,1,1,1
56,407136,1,0,0,0,1,1,1
57,154072,0,5,0,0,5,5,5
58,154074,0,50,0,0,50,50,50
59,154156,5,0,0,0,5,5,5
60,407173,1,0,0,0,1,1,1
61,154179,16,0,0,0,16,16,16
62,154178,0,0,2,0,2,2,2
63,154405,1,0,0,0,1,1,1
64,154404,0,0,0,5,5,5,5
65,154182,9,0,0,0,9,9,9
66,407195,2,0,0,0,2,2,2
67,407196,1,0,0,0,1,1,1
68,154409,3,0,0,0,3,3,3
69,154410,0,0,1,0,1,1,1
70,154412,1,0,0,0,1,1,1
71,407199,1,0,0,0,1,1,0
72,407200,1,0,0,0,1,1,1
73,407305,1,0,0,0,1,1,1
74,418937,1,0,0,0,1,1,1
75,154734,0,0,0,0,0,12,0
76,407331,2,0,0,0,2,2,2
77,407334,1,0,0,0,1,1,1
78,392366,0,0,1,0,1,1,1
79,154413,4,0,0,0,4,4,4
80,407373,1,0,0,0,1,1,1
81,407414,2,0,0,0,2,2,0
82,407407,2,0,0,0,2,2,2
83,407408,7,0,0,0,7,7,7
84,407409,1,0,0,0,1,1,1
85,407410,1,0,0,0,1,1,1
86,407413,1,0,0,0,1,1,1
87,407417,1,0,0,0,1,1,1
88,154633,3,0,0,0,3,3,3
89,154652,1,0,0,0,1,1,1
90,407452,1,0,0,0,1,1,1
91,407453,1,0,0,0,1,1,1
92,408434,1,0,0,0,1,1,1
93,407513,1,0,0,0,1,1,1
94,407503,1,0,0,0,1,1,1
95,154666,0,0,4,0,4,4,4
96,154667,0,0,0,0,0,250,0
97,154690,0,0,7,0,7,7,7
98,407527,2,0,0,0,2,2,2
99,407529,2,0,0,0,2,2,2
100,407555,1,0,0,0,1,1,1
101,407573,1,0,0,0,1,1,1
102,407598,4,0,0,0,4,4,4
103,407615,2,0,0,0,2,2,2
104,407695,1,0,0,0,1,1,1
105,407696,1,0,0,0,1,1,1
106,154676,0,0,11,0,11,11,11
107,407710,6,0,0,0,6,16,6
108,407729,1,0,0,0,1,1,1
109,154679,0,0,298,0,298,298,298
110,407739,2,0,0,0,2,2,2
111,407740,2,0,0,0,2,2,2
112,407751,2,0,0,0,2,2,2
113,407752,1,0,0,0,1,1,0
114,154684,0,0,1,0,1,1,1
115,154683,0,0,0,5,5,5,5
116,407777,2,0,0,0,2,2,2
117,408084,3,0,0,0,3,3,3
118,408085,4,0,0,0,4,4,4
119,408087,1,0,0,0,1,1,1
120,408093,1,0,0,0,1,1,1
121,408170,1,0,0,0,1,1,1
122,408159,1,0,0,0,1,1,1
123,408161,1,0,0,0,1,1,1
124,408166,1,0,0,0,1,1,1
125,408168,1,0,0,0,1,1,1
126,408179,3,0,0,0,3,3,3
127,408241,1,0,0,0,1,1,1
128,408227,2,0,0,0,2,6,2
129,408278,1,0,0,0,1,1,1
130,408238,2,0,0,0,2,2,2
131,408234,1,0,0,0,1,1,1
132,408277,1,0,0,0,1,1,1
133,154693,0,0,3,0,3,3,3
134,154692,0,0,2,10,12,12,12
135,155076,0,0,0,5,5,5,5
136,408255,0,0,0,1,1,1,1
137,408258,1,0,0,0,1,1,1
138,408261,4,0,0,0,4,4,4
139,408273,3,0,0,0,3,3,3
140,408253,1,0,0,0,1,1,1
141,417760,1,0,0,0,1,1,1
142,408280,2,0,0,0,2,2,2
143,408281,1,0,0,0,1,1,1
144,408291,1,0,0,0,1,1,1
145,408299,3,0,0,0,3,3,3
146,408303,2,0,0,0,2,2,0
147,408306,3,0,0,0,3,3,3
148,154696,0,0,4,0,4,4,4
149,154694,0,0,5,12,17,17,17
150,154697,10,0,0,0,10,10,10
151,154698,0,0,2,0,2,2,2
152,408318,1,0,0,0,1,1,1
153,408325,2,0,0,0,2,2,2
154,408334,1,0,0,0,1,1,1
155,408329,3,0,0,0,3,3,3
156,408406,2,0,0,0,2,2,2
157,408412,1,0,0,0,1,1,1
158,408421,5,0,0,0,5,5,5
159,154702,22,0,0,0,22,22,22
160,154703,0,0,1,0,1,1,1
161,408428,1,0,0,0,1,1,1
162,408430,1,0,0,0,1,1,1
163,408431,1,0,0,0,1,1,1
164,408441,5,0,0,0,5,5,5
165,408444,1,0,0,0,1,1,1
166,408447,1,0,0,0,1,1,0
167,408448,1,0,0,0,1,1,1
168,408460,1,0,0,0,1,1,1
169,408464,1,0,0,0,1,1,1
170,408465,1,0,0,0,1,1,1
171,408466,1,0,0,0,1,1,1
172,154707,0,0,0,6,6,6,6
173,154732,0,0,0,2,2,2,2
174,408497,1,0,0,0,1,1,1
175,408502,1,0,0,0,1,1,1
176,408487,1,0,0,0,1,1,1
177,408495,1,0,0,0,1,1,1
178,154847,0,0,0,0,0,1,0
179,154999,0,0,2,0,2,2,2
180,155000,0,0,1,0,1,1,1
181,410213,1,0,0,0,1,1,1
182,410216,3,0,0,0,3,3,3
183,410220,1,0,0,0,1,1,1
184,410223,1,0,0,0,1,1,1
185,410227,1,0,0,0,1,1,1
186,410232,7,0,0,0,7,7,7
187,410250,1,0,0,0,1,1,1
188,410672,1,0,0,0,1,1,1
189,410675,5,0,0,0,5,5,5
190,410679,1,0,0,0,1,1,1
191,410634,1,0,0,0,1,1,1
192,155003,0,0,3,0,3,3,3
193,155252,0,0,1,0,1,1,1
194,155005,0,0,1,0,1,1,1
195,410713,1,0,0,0,1,1,1
196,410717,2,0,0,0,2,2,2
197,410677,3,0,0,0,3,3,3
198,410722,2,0,0,0,2,2,0
199,410724,2,0,0,0,2,2,2
200,410725,1,0,0,0,1,1,1
201,411120,1,0,0,0,1,1,1
202,410759,2,0,0,0,2,2,2
203,410761,1,0,0,0,1,1,1
204,410870,5,0,0,0,5,5,5
205,410884,1,0,0,0,1,1,1
206,410929,1,0,0,0,1,1,0
207,410930,1,0,0,0,1,1,1
208,410933,1,0,0,0,1,1,1
209,410936,1,0,0,0,1,1,1
210,410882,1,0,0,0,1,1,1
211,419893,1,0,0,0,1,1,1
212,415148,1,0,0,0,1,1,1
213,155009,0,0,1,0,1,1,1
214,410976,1,0,0,0,1,1,1
215,410978,4,0,0,0,4,4,4
216,410985,3,0,0,0,3,3,3
217,410990,2,0,0,0,2,2,2
218,411063,1,0,0,0,1,1,1
219,417631,1,0,0,0,1,1,1
220,410987,5,0,0,0,5,5,5
221,411006,2,0,0,0,2,2,2
222,411016,0,0,1,0,1,1,1
223,411019,1,0,0,0,1,1,1
224,411058,5,0,0,0,5,5,5
225,411121,1,0,0,0,1,1,1
226,411126,2,0,0,0,2,2,2
227,411130,1,0,0,0,1,1,1
228,411112,1,0,0,0,1,1,1
229,411113,9,0,0,0,9,9,9
230,155016,12,0,0,0,12,12,10
231,415062,1,0,0,0,1,1,1
232,414867,1,0,0,0,1,1,1
233,414876,1,0,0,0,1,1,1
234,414877,1,0,0,0,1,1,1
235,414882,1,0,0,0,1,1,1
236,414884,1,0,0,0,1,1,1
237,414885,1,0,0,0,1,1,0
238,414887,1,0,0,0,1,1,1
239,414889,1,0,0,0,1,1,1
240,414893,1,0,0,0,1,1,1
241,414895,1,0,0,0,1,1,1
242,155026,0,0,3,0,3,3,3
243,155109,0,100,0,0,100,100,100
244,411132,1,0,0,0,1,1,1
245,411135,1,0,0,0,1,1,1
246,411176,1,0,0,0,1,1,1
247,411180,1,0,0,0,1,1,1
248,411198,1,0,0,0,1,1,1
249,155039,0,0,0,1,1,1,1
250,155050,0,0,11,0,11,11,11
251,414919,1,0,0,0,1,1,1
252,414920,1,0,0,0,1,1,1
253,414934,1,0,0,0,1,1,1
254,414935,1,0,0,0,1,1,1
255,415079,1,0,0,0,1,1,0
256,414941,1,0,0,0,1,1,1
257,414942,1,0,0,0,1,1,1
258,414943,2,0,0,0,2,2,2
259,414944,1,0,0,0,1,1,1
260,414945,1,0,0,0,1,1,1
261,414946,1,0,0,0,1,1,1
262,414952,1,0,0,0,1,1,1
263,414990,1,0,0,0,1,1,1
264,414991,1,0,0,0,1,1,1
265,414992,1,0,0,0,1,1,1
266,414993,1,0,0,0,1,1,1
267,155058,0,0,0,10,10,10,10
268,415036,1,0,0,0,1,1,1
269,415047,1,0,0,0,1,1,1
270,415050,1,0,0,0,1,1,1
271,415051,1,0,0,0,1,1,1
272,415053,1,0,0,0,1,1,1
273,415054,1,0,0,0,1,1,1
274,415055,1,0,0,0,1,1,1
275,415056,1,0,0,0,1,1,1
276,415057,1,0,0,0,1,1,1
277,415058,1,0,0,0,1,1,1
278,415059,1,0,0,0,1,1,1
279,415060,1,0,0,0,1,1,1
280,415061,1,0,0,0,1,1,1
281,415066,1,0,0,0,1,1,1
282,415102,1,0,0,0,1,1,1
283,415103,1,0,0,0,1,1,1
284,415107,1,0,0,0,1,1,1
285,415109,1,0,0,0,1,1,1
286,415111,1,0,0,0,1,1,1
287,415334,1,0,0,0,1,1,0
288,155095,0,12,0,0,12,12,12
289,155096,0,26,0,0,26,26,26
290,155090,0,0,43,0,43,43,43
291,415128,1,0,0,0,1,1,1
292,415130,1,0,0,0,1,1,1
293,415131,1,0,0,0,1,1,1
294,415132,1,0,0,0,1,1,1
295,415133,1,0,0,0,1,1,1
296,415134,1,0,0,0,1,1,1
297,415135,1,0,0,0,1,1,1
298,415153,4,0,0,0,4,4,4
299,415142,1,0,0,0,1,1,1
300,415146,1,0,0,0,1,1,1
301,155098,0,0,2,0,2,2,2
302,415177,1,0,0,0,1,1,1
303,415180,1,0,0,0,1,1,1
304,415183,1,0,0,0,1,1,1
305,415186,1,0,0,0,1,1,1
306,415187,1,0,0,0,1,1,1
307,415162,1,0,0,0,1,1,1
308,415164,1,0,0,0,1,1,1
309,415165,4,0,0,0,4,4,4
310,415167,1,0,0,0,1,1,1
311,415172,2,0,0,0,2,2,2
312,415173,1,0,0,0,1,1,1
313,415174,1,0,0,0,1,1,1
314,415203,1,0,0,0,1,1,1
315,415207,1,0,0,0,1,1,1
316,415208,1,0,0,0,1,1,1
317,415210,1,0,0,0,1,1,1
318,415211,2,0,0,0,2,2,2
319,415212,3,0,0,0,3,3,3
320,415227,3,0,0,0,3,3,3
321,415228,8,0,0,0,8,8,8
322,415233,1,0,0,0,1,1,1
323,415236,1,0,0,0,1,1,1
324,415238,1,0,0,0,1,1,1
325,415239,1,0,0,0,1,1,1
326,415241,3,0,0,0,3,3,3
327,415245,1,0,0,0,1,1,1
328,415246,1,0,0,0,1,1,1
329,415247,1,0,0,0,1,1,1
330,415250,1,0,0,0,1,1,1
331,415222,1,0,0,0,1,1,1
332,415276,1,0,0,0,1,1,1
333,415277,1,0,0,0,1,1,1
334,415278,1,0,0,0,1,1,1
335,415279,2,0,0,0,2,2,2
336,415321,1,0,0,0,1,1,1
337,415275,1,0,0,0,1,1,1
338,415269,1,0,0,0,1,1,1
339,415271,1,0,0,0,1,1,1
340,415272,2,0,0,0,2,2,2
341,415254,1,0,0,0,1,1,1
342,415255,1,0,0,0,1,1,1
343,415256,1,0,0,0,1,1,1
344,415257,1,0,0,0,1,1,1
345,415258,1,0,0,0,1,1,1
346,415259,1,0,0,0,1,1,1
347,415260,1,0,0,0,1,1,1
348,415261,1,0,0,0,1,1,1
349,155103,0,0,3,0,3,3,3
350,415282,1,0,0,0,1,1,1
351,415292,4,0,0,0,4,4,4
352,415311,1,0,0,0,1,1,1
353,415313,1,0,0,0,1,1,1
354,416801,1,0,0,0,1,1,1
355,416804,1,0,0,0,1,1,1
356,415394,1,0,0,0,1,1,1
357,417899,1,0,0,0,1,1,1
358,415331,1,0,0,0,1,1,1
359,415332,1,0,0,0,1,1,1
360,415333,1,0,0,0,1,1,1
361,415335,1,0,0,0,1,1,1
362,415340,1,0,0,0,1,1,1
363,415341,1,0,0,0,1,1,1
364,415342,1,0,0,0,1,1,1
365,415343,1,0,0,0,1,1,1
366,415344,1,0,0,0,1,1,1
367,415345,1,0,0,0,1,1,1
368,415346,1,0,0,0,1,1,1
369,415347,4,0,0,0,4,4,4
370,415348,3,0,0,0,3,3,3
371,415349,1,0,0,0,1,1,1
372,415350,1,0,0,0,1,1,1
373,155108,0,0,15,0,15,15,15
374,415352,9,0,0,0,9,9,9
375,415353,1,0,0,0,1,1,1
376,415398,2,0,0,0,2,2,2
377,415399,1,0,0,0,1,1,1
378,415400,1,0,0,0,1,1,1
379,415401,1,0,0,0,1,1,1
380,415402,1,0,0,0,1,1,1
381,415424,1,0,0,0,1,1,1
382,415425,1,0,0,0,1,1,1
383,415429,1,0,0,0,1,1,1
384,415430,1,0,0,0,1,1,1
385,415431,1,0,0,0,1,1,1
386,415432,1,0,0,0,1,1,1
387,415434,1,0,0,0,1,1,1
388,415435,1,0,0,0,1,1,1
389,415436,1,0,0,0,1,1,1
390,415437,1,0,0,0,1,1,1
391,415438,1,0,0,0,1,1,1
392,415439,1,0,0,0,1,1,1
393,415441,1,0,0,0,1,1,1
394,415442,1,0,0,0,1,1,1
395,415444,1,0,0,0,1,1,1
396,415445,1,0,0,0,1,1,1
397,415446,1,0,0,0,1,1,1
398,415447,1,0,0,0,1,1,1
399,416755,1,0,0,0,1,1,1
400,415475,1,0,0,0,1,1,1
401,415476,1,0,0,0,1,1,1
402,415477,1,0,0,0,1,1,1
403,415478,1,0,0,0,1,1,1
404,415481,1,0,0,0,1,1,1
405,415492,1,0,0,0,1,1,1
406,415493,1,0,0,0,1,1,1
407,415494,1,0,0,0,1,1,1
408,415495,1,0,0,0,1,1,1
409,415496,1,0,0,0,1,1,1
410,415511,1,0,0,0,1,1,1
411,415513,1,0,0,0,1,1,1
412,415518,1,0,0,0,1,1,1
413,415519,1,0,0,0,1,1,1
414,415521,1,0,0,0,1,1,1
415,415523,1,0,0,0,1,1,1
416,415526,1,0,0,0,1,1,1
417,415527,1,0,0,0,1,1,1
418,415541,1,0,0,0,1,1,1
419,415542,1,0,0,0,1,1,1
420,415543,1,0,0,0,1,1,1
421,415544,1,0,0,0,1,1,1
422,415545,1,0,0,0,1,1,1
423,415546,1,0,0,0,1,1,1
424,415558,1,0,0,0,1,1,1
425,415560,1,0,0,0,1,1,1
426,415566,1,0,0,0,1,1,1
427,415567,1,0,0,0,1,1,1
428,415568,1,0,0,0,1,1,1
429,415570,1,0,0,0,1,1,1
430,415571,1,0,0,0,1,1,1
431,415572,1,0,0,0,1,1,1
432,415574,1,0,0,0,1,1,1
433,415575,1,0,0,0,1,1,1
434,415579,1,0,0,0,1,1,1
435,415582,1,0,0,0,1,1,1
436,415584,1,0,0,0,1,1,1
437,415585,1,0,0,0,1,1,1
438,416803,1,0,0,0,1,1,1
439,415483,1,0,0,0,1,1,1
440,415491,1,0,0,0,1,1,1
441,415599,3,0,0,0,3,3,3
442,415600,1,0,0,0,1,1,1
443,415601,1,0,0,0,1,1,1
444,415604,1,0,0,0,1,1,1
445,415605,1,0,0,0,1,1,1
446,415615,1,0,0,0,1,1,1
447,415616,3,0,0,0,3,3,3
448,415618,1,0,0,0,1,1,1
449,415619,1,0,0,0,1,1,1
450,415620,1,0,0,0,1,1,1
451,415621,1,0,0,0,1,1,1
452,415622,1,0,0,0,1,1,1
453,415630,1,0,0,0,1,1,1
454,415631,1,0,0,0,1,1,1
455,415634,1,0,0,0,1,1,1
456,415635,1,0,0,0,1,1,1
457,415638,1,0,0,0,1,1,1
458,415639,1,0,0,0,1,1,1
459,415646,1,0,0,0,1,1,1
460,415647,1,0,0,0,1,1,1
461,415649,1,0,0,0,1,1,1
462,415650,1,0,0,0,1,1,1
463,415652,1,0,0,0,1,1,1
464,415653,1,0,0,0,1,1,1
465,415655,1,0,0,0,1,1,1
466,415656,1,0,0,0,1,1,1
467,415659,1,0,0,0,1,1,1
468,415660,1,0,0,0,1,1,1
469,415661,1,0,0,0,1,1,1
470,415662,1,0,0,0,1,1,1
471,415663,1,0,0,0,1,1,1
472,415664,1,0,0,0,1,1,1
473,415665,1,0,0,0,1,1,1
474,415668,1,0,0,0,1,1,1
475,415669,1,0,0,0,1,1,1
476,415671,1,0,0,0,1,1,1
477,415673,1,0,0,0,1,1,1
478,415674,1,0,0,0,1,1,1
479,415675,1,0,0,0,1,1,1
480,415676,1,0,0,0,1,1,1
481,415677,1,0,0,0,1,1,1
482,415678,1,0,0,0,1,1,1
483,415679,1,0,0,0,1,1,1
484,415680,1,0,0,0,1,1,1
485,415681,1,0,0,0,1,1,1
486,415682,1,0,0,0,1,1,1
487,415684,1,0,0,0,1,1,1
488,415685,1,0,0,0,1,1,1
489,415686,1,0,0,0,1,1,1
490,415687,1,0,0,0,1,1,1
491,415688,1,0,0,0,1,1,1
492,415689,1,0,0,0,1,1,1
493,415690,1,0,0,0,1,1,1
494,415691,1,0,0,0,1,1,1
495,415692,1,0,0,0,1,1,1
496,415693,1,0,0,0,1,1,1
497,415695,1,0,0,0,1,1,1
498,415696,1,0,0,0,1,1,1
499,415697,1,0,0,0,1,1,1
500,415698,1,0,0,0,1,1,1
501,415699,1,0,0,0,1,1,1
502,415700,1,0,0,0,1,1,1
503,415702,1,0,0,0,1,1,1
504,415703,1,0,0,0,1,1,1
505,415709,1,0,0,0,1,1,1
506,415710,1,0,0,0,1,1,1
507,415712,1,0,0,0,1,1,1
508,415713,1,0,0,0,1,1,1
509,415716,1,0,0,0,1,1,1
510,415718,1,0,0,0,1,1,1
511,415719,1,0,0,0,1,1,1
512,415720,1,0,0,0,1,1,1
513,415721,1,0,0,0,1,1,1
514,415722,1,0,0,0,1,1,1
515,415723,1,0,0,0,1,1,1
516,415724,1,0,0,0,1,1,1
517,415727,1,0,0,0,1,1,1
518,415729,1,0,0,0,1,1,1
519,415732,1,0,0,0,1,1,1
520,415733,1,0,0,0,1,1,1
521,415734,1,0,0,0,1,1,1
522,415735,1,0,0,0,1,1,1
523,415771,1,0,0,0,1,1,1
524,415772,1,0,0,0,1,1,1
525,415773,1,0,0,0,1,1,1
526,415774,1,0,0,0,1,1,1
527,415775,1,0,0,0,1,1,1
528,415776,1,0,0,0,1,1,1
529,415777,1,0,0,0,1,1,1
530,415778,1,0,0,0,1,1,1
531,415779,1,0,0,0,1,1,1
532,415780,1,0,0,0,1,1,1
533,415781,1,0,0,0,1,1,1
534,415782,1,0,0,0,1,1,1
535,415783,1,0,0,0,1,1,1
536,415784,1,0,0,0,1,1,1
537,415785,1,0,0,0,1,1,1
538,415786,1,0,0,0,1,1,1
539,415787,1,0,0,0,1,1,1
540,415788,1,0,0,0,1,1,1
541,416536,1,0,0,0,1,1,1
542,416539,1,0,0,0,1,1,1
543,416540,1,0,0,0,1,1,1
544,416544,1,0,0,0,1,1,1
545,416546,1,0,0,0,1,1,1
546,416547,1,0,0,0,1,1,1
547,416549,1,0,0,0,1,1,1
548,416550,1,0,0,0,1,1,1
549,416551,1,0,0,0,1,1,1
550,416554,1,0,0,0,1,1,1
551,416555,1,0,0,0,1,1,1
552,416562,1,0,0,0,1,1,1
553,416563,1,0,0,0,1,1,1
554,416564,1,0,0,0,1,1,1
555,416568,1,0,0,0,1,1,1
556,416570,1,0,0,0,1,1,1
557,416571,1,0,0,0,1,1,1
558,416572,1,0,0,0,1,1,1
559,416573,1,0,0,0,1,1,1
560,416574,1,0,0,0,1,1,1
561,416589,1,0,0,0,1,1,1
562,416590,1,0,0,0,1,1,1
563,416594,1,0,0,0,1,1,1
564,416612,1,0,0,0,1,1,1
565,416613,1,0,0,0,1,1,1
566,416614,1,0,0,0,1,1,1
567,416616,1,0,0,0,1,1,1
568,416621,1,0,0,0,1,1,1
569,416622,1,0,0,0,1,1,1
570,416623,1,0,0,0,1,1,1
571,416637,1,0,0,0,1,1,1
572,416639,1,0,0,0,1,1,1
573,416641,1,0,0,0,1,1,1
574,416643,1,0,0,0,1,1,1
575,416646,1,0,0,0,1,1,1
576,416647,1,0,0,0,1,1,1
577,416650,1,0,0,0,1,1,1
578,416652,1,0,0,0,1,1,1
579,416653,1,0,0,0,1,1,1
580,416689,1,0,0,0,1,1,1
581,416690,1,0,0,0,1,1,1
582,416691,1,0,0,0,1,1,1
583,416701,1,0,0,0,1,1,1
584,416702,1,0,0,0,1,1,1
585,416704,1,0,0,0,1,1,1
