connection_id,source_id,original_id
2751,9424,168
2752,9425,167
2753,9426,168
2754,9427,169
2755,9428,169
2756,9429,23
2757,9430,23
2758,9431,23
2759,9432,170
2760,9433,171
2761,9434,172
2762,9435,93
2763,9436,173
2764,9437,174
2765,9438,175
2766,9439,93
2767,9440,176
2768,9441,23
2769,9442,23
2770,9443,23
2771,9444,177
2772,9445,178
2773,9446,179
2774,9447,180
2775,9447,23
2776,9448,23
2777,9448,23
2778,9449,108
2779,9450,108
2780,9451,112
2781,9452,112
2782,9453,112
2783,9454,112
2784,9455,181
2785,9456,30
2786,9457,434
2787,9458,182
2788,9459,108
2789,9460,108
2790,9461,23
2791,9462,113
2792,9463,113
2793,9464,113
2794,9465,23
2795,9466,23
2796,9467,23
2797,9468,23
2798,9469,23
2799,9470,23
2800,9471,23
2801,9472,23
2803,9474,184
2805,9476,184
2806,9477,185
2807,9478,93
2808,9478,23
2809,9479,23
2810,9479,23
2811,9480,112
2812,9480,112
2813,9481,112
2814,9482,112
2815,9483,23
2816,9484,23
2817,9485,23
2818,9486,23
2819,9487,23
2820,9488,23
2821,9489,23
2822,9490,23
2823,9491,156
2824,9491,161
2825,9491,23
2826,9492,23
2827,9492,23
2829,9493,23
2830,9494,23
2831,9495,23
2832,9496,23
2833,9497,156
2834,9498,187
2835,9499,23
2836,9500,23
2837,9501,23
2838,9502,23
2839,9503,23
2840,9504,23
2841,9505,23
2842,9506,23
2843,9507,23
2844,9508,23
2845,9509,23
2846,9510,23
2847,9511,23
2848,9512,23
2849,9513,23
2850,9514,188
2851,9515,189
2852,9516,190
2853,9517,121
2854,9518,97
2855,9519,151
2856,9520,23
2857,9521,23
2858,9522,23
2859,9523,23
2860,9524,23
2861,9525,23
2862,9526,23
2863,9527,23
2864,9528,108
2865,9529,108
2866,9530,23
2867,9531,23
2868,9532,23
2869,9533,23
2873,9537,176
2874,9538,23
2875,9539,23
2876,9540,23
2877,9541,23
2878,9541,192
2879,9542,193
2880,9543,192
2881,9544,193
2882,9545,23
2883,9546,23
2884,9547,23
2885,9548,23
2886,9549,23
2887,9550,23
2888,9550,23
2889,9551,23
2890,9552,23
2891,9553,23
2892,9554,23
2893,9555,23
2894,9556,108
2895,9557,108
2896,9558,23
2897,9559,23
2898,9560,23
2899,9561,23
2900,9562,23
2901,9563,113
2902,9564,113
2903,9565,113
2904,9566,23
2905,9567,23
2906,9567,23
2907,9568,23
2908,9568,108
2909,9569,108
2910,9570,194
2911,9571,195
2912,9572,196
2913,9573,195
2914,9574,196
2915,9575,28
2916,9576,27
2917,9577,197
2918,9578,23
2919,9579,23
2920,9580,23
2921,9581,23
2922,9582,23
2923,9583,23
2924,9584,108
2925,9585,108
2926,9586,23
2927,9587,28
2928,9587,198
2929,9589,199
2930,9590,28
2931,9591,198
2932,9592,199
2933,9593,200
2934,9594,23
2935,9595,23
2936,9596,23
2937,9597,23
2938,9598,23
2939,9599,112
2940,9600,112
2941,9601,112
2942,9602,112
2943,9603,113
2944,9604,113
2945,9605,113
2946,9606,23
2947,9607,108
2948,9608,108
2949,9609,201
2950,9610,23
2951,9611,23
2952,9612,23
2953,9613,23
2954,9614,23
2955,9615,23
2956,9616,23
2957,9617,23
2958,9618,23
2959,9619,108
2960,9620,108
2961,9621,202
2962,9622,202
2963,9623,23
2964,9624,23
2965,9625,23
2966,9626,23
2967,9627,23
2968,9628,23
2969,9629,23
2970,9630,23
2971,9631,23
2972,9632,23
2973,9633,23
2974,9634,23
2975,9635,23
2976,9636,23
2977,9637,108
2978,9638,108
2979,9639,48
2980,9640,48
2981,9641,156
2982,9641,203
2984,9642,204
2985,9643,23
2986,9644,23
2987,9645,23
2988,9646,23
2989,9647,23
2990,9648,205
2991,9649,93
2992,9650,206
2993,9651,207
2994,9652,23
2995,9653,23
2996,9654,23
2997,9655,23
2998,9656,23
2999,9657,23
3000,9658,23
3001,9658,23
3002,9658,23
3003,9659,23
3004,9659,23
3005,9659,23
3006,9660,23
3007,9661,23
3008,9662,208
3009,9663,209
3010,9664,210
3011,9665,27
3012,9666,210
3013,9667,27
3014,9668,23
3015,9669,23
3016,9670,23
3017,9671,108
3018,9672,108
3019,9672,93
3020,9672,23
3021,9673,23
3022,9673,23
3023,9673,23
3024,9674,23
3025,9675,23
3026,9676,211
3027,9677,211
3028,9678,211
3029,9678,211
3030,9679,211
3031,9679,211
3032,9680,212
3033,9681,213
3034,9682,434
3035,9683,23
3036,9683,23
3037,9684,23
3038,9684,211
3039,9685,211
3040,9686,211
3041,9687,211
3042,9688,211
3043,9689,211
3044,9690,151
3045,9691,23
3046,9692,23
3047,9693,23
3048,9694,23
3049,9695,23
3050,9696,23
3051,9697,23
3052,9698,23
3053,9699,23
3054,9700,23
3055,9701,214
3056,9702,23
3057,9703,23
3058,9704,23
3059,9705,23
3060,9706,23
3061,9707,23
3062,9708,23
3063,9709,23
3064,9710,23
3065,9711,23
3066,9712,113
3067,9713,113
3068,9714,113
3069,9715,23
3070,9716,23
3071,9717,108
3072,9718,108
3073,9719,23
3074,9720,23
3075,9721,23
3076,9722,23
3077,9723,113
3078,9724,113
3079,9725,113
3080,9726,23
3081,9727,23
3082,9728,215
3083,9729,23
3084,9730,23
3085,9731,23
3086,9732,216
3087,9733,217
3088,9734,218
3089,9735,217
3090,9736,218
3091,9737,23
3092,9738,23
3093,9739,23
3094,9740,23
3095,9741,23
3096,9742,108
3097,9743,108
3098,9744,108
3099,9745,108
3100,9746,23
3101,9747,219
3102,9748,35
3103,9749,220
3104,9750,219
3105,9751,35
3106,9752,220
3107,9753,23
3108,9754,23
3109,9755,23
3110,9756,23
3111,9757,23
3112,9758,23
3113,9759,23
3114,9760,221
3115,9761,221
3116,9762,221
3117,9763,221
3118,9764,221
3119,9765,222
3120,9766,223
3121,9767,224
3122,9768,222
3123,9769,223
3124,9770,224
3125,9771,225
3126,9772,226
3127,9773,227
3128,9774,23
3129,9775,228
3130,9776,48
3131,9777,27
3132,9778,48
3133,9779,27
3134,9780,48
3135,9781,229
3136,9782,230
3137,9783,27
3138,9784,23
3139,9785,23
3140,9786,23
3141,9787,112
3142,9788,112
3143,9789,112
3144,9790,112
3145,9791,23
3146,9792,23
3147,9793,108
3148,9794,108
3149,9795,23
3150,9796,23
3151,9797,23
3152,9798,108
3153,9799,108
3154,9800,231
3155,9801,232
3156,9802,233
3157,9803,23
3158,9804,113
3159,9805,113
3160,9806,113
3161,9807,23
3162,9808,23
3163,9809,23
3164,9810,23
3165,9811,23
3166,9812,23
3167,9813,23
3168,9814,23
3169,9815,23
3170,9816,23
3171,9817,23
3172,9818,234
3173,9819,235
3174,9819,235
3175,9819,23
3176,9819,23
3177,9820,23
3178,9821,122
3179,9822,122
3180,9823,122
3181,9824,122
3182,9825,122
3183,9826,23
3184,9827,108
3185,9828,108
3186,9829,23
3187,9830,23
3188,9831,23
3189,9832,23
3190,9833,23
3191,9834,23
3192,9835,23
3193,9836,23
3194,9837,23
3195,9838,23
3196,9839,23
3197,9840,23
3198,9841,23
3199,9842,23
3200,9843,23
3201,9844,23
3202,9845,23
3203,9846,23
3204,9847,23
3205,9848,23
3206,9849,23
3207,9850,23
3208,9851,23
3209,9852,23
3210,9853,23
3211,9854,23
3212,9855,23
3213,9856,23
3214,9857,23
3215,9858,23
3216,9859,23
3217,9860,23
3218,9861,23
3219,9862,23
3220,9863,23
3221,9864,236
3222,9865,237
3223,9866,113
3224,9867,113
3225,9868,113
3226,9869,23
3227,9870,23
3228,9871,23
3229,9872,23
3230,9873,23
3231,9874,23
3232,9875,23
3233,9876,23
3234,9877,23
3235,9878,23
3236,9879,23
3237,9880,23
3238,9881,23
3239,9882,23
3240,9883,23
3241,9884,23
3242,9885,23
3243,9886,23
3244,9887,112
3245,9888,112
3246,9888,112
3247,9889,112
3248,9889,23
3249,9890,23
3250,9891,23
3251,9892,238
3252,9893,27
3253,9894,23
3254,9895,23
3255,9896,23
3256,9897,23
3257,9898,23
3258,9899,23
3259,9900,23
3260,9901,23
3261,9902,23
3262,9903,23
3263,9904,23
3264,9905,239
3265,9906,35
3266,9907,7
3267,9908,240
3268,9909,241
3269,9910,242
3270,9911,23
3271,9912,23
3272,9913,108
3273,9914,108
3274,9915,113
3275,9916,113
3276,9917,113
3277,9918,23
3278,9919,158
3279,9920,158
3280,9921,158
3281,9922,158
3282,9923,158
3283,9924,158
3284,9925,158
3285,9926,23
3286,9927,23
3287,9928,23
3288,9929,23
3289,9930,23
3290,9931,108
3291,9932,108
3292,9933,122
3293,9934,122
3294,9935,122
3295,9936,122
3296,9937,122
3297,9938,23
3298,9939,23
3299,9940,23
3300,9941,23
3301,9942,23
3302,9943,23
3303,9944,23
3304,9945,243
3305,9946,244
3306,9947,244
3307,9948,244
3308,9949,245
3309,9950,23
3310,9951,23
3311,9952,23
3312,9953,23
3313,9954,23
3314,9955,23
3315,9956,108
3316,9957,108
3317,9958,23
3318,9959,23
3319,9960,23
3320,9961,23
3321,9962,108
3322,9963,108
3323,9964,113
3324,9965,113
3325,9966,113
3326,9967,113
3327,9967,113
3328,9968,113
3329,9969,23
3330,9970,23
3331,9971,23
3332,9972,23
3333,9973,48
3334,9974,7
3335,9975,246
3336,9976,170
3337,9977,247
3338,9978,170
3339,9979,247
3340,9980,23
3341,9981,23
3342,9982,23
3343,9983,23
3344,9984,23
3345,9985,23
3346,9986,112
3347,9987,112
3348,9988,112
3349,9989,112
3350,9990,108
3351,9991,108
3352,9992,23
3353,9993,23
3354,9994,23
3355,9995,23
3356,9996,23
3357,9997,23
3358,9998,23
3359,9999,113
3360,10000,113
3361,10001,113
3362,10002,113
3363,10003,113
3364,10004,113
3365,10005,23
3366,10006,23
3367,10007,113
3368,10008,113
3369,10009,113
3370,10010,112
3371,10011,112
3372,10012,112
3373,10013,112
3374,10014,108
3375,10015,108
3376,10016,23
3377,10017,23
3378,10018,23
3379,10018,23
3380,10018,108
3381,10019,108
3382,10019,113
3383,10019,113
3384,10020,113
3385,10020,113
3386,10020,113
3387,10021,113
3388,10021,23
3389,10021,23
3390,10022,23
3391,10023,23
3392,10024,108
3393,10025,108
3394,10026,14
3395,10027,14
3396,10028,14
3397,10029,14
3398,10030,170
3399,10031,170
3400,10032,248
3401,10033,248
3402,10034,14
3403,10035,14
3404,10036,23
3405,10037,23
3406,10038,112
3407,10039,112
3408,10040,112
3409,10041,112
3410,10042,23
3411,10043,23
3412,10044,23
3413,10045,23
3414,10046,108
3415,10047,108
3416,10048,249
3417,10049,173
3418,10050,7
3419,10051,250
3420,10052,23
3421,10053,23
3422,10054,23
3423,10055,23
3424,10056,108
3425,10057,108
3426,10058,23
3427,10059,23
3428,10060,23
3429,10061,23
3430,10062,112
3431,10063,112
3432,10064,112
3433,10065,112
3434,10066,23
3435,10067,23
3436,10068,23
3437,10069,23
3438,10070,113
3439,10071,113
3440,10072,113
3441,10073,112
3442,10074,112
3443,10075,112
3444,10075,112
3445,10075,23
3446,10076,23
3447,10076,23
3448,10076,251
3449,10077,251
3450,10077,23
3451,10077,23
3452,10078,122
3453,10079,122
3454,10079,122
3455,10079,122
3456,10079,122
3457,10079,23
3458,10080,23
3459,10080,23
3460,10080,23
3461,10080,23
3462,10080,23
3463,10081,108
3464,10081,108
3465,10081,108
3466,10081,108
3467,10081,23
3468,10082,23
3469,10082,252
3470,10082,253
3471,10082,254
3472,10082,252
3473,10083,253
3474,10084,254
3475,10085,252
3476,10086,253
3477,10087,254
3478,10088,252
3479,10089,253
3480,10090,254
3481,10091,113
3482,10092,113
3483,10093,113
3484,10094,23
3485,10095,23
3486,10096,255
3487,10097,255
3488,10098,255
3489,10099,255
3490,10100,255
3491,10101,255
3492,10102,255
3493,10103,255
3494,10104,255
3495,10105,255
3496,10106,255
3497,10107,255
3498,10108,255
3499,10109,255
3500,10110,255
3501,10111,255
3502,10112,255
3503,10113,255
3504,10114,112
3505,10116,112
3506,10117,112
3507,10118,112
3508,10119,112
3509,10120,112
3510,10121,112
3511,10122,112
3512,10123,108
3513,10124,108
3514,10125,256
3515,10126,23
3516,10127,23
3517,10128,116
3518,10129,116
3519,10130,116
3520,10131,116
3521,10132,116
3522,10133,116
3523,10134,116
3524,10135,116
3525,10136,116
3526,10137,122
3527,10138,122
3528,10139,122
3529,10140,122
3530,10141,122
3531,10142,23
3532,10143,108
3533,10143,108
3534,10144,173
3535,10145,75
3536,10146,257
3537,10147,173
3538,10148,75
3539,10149,257
3540,10150,173
3541,10151,75
3542,10152,257
3543,10153,27
3544,10154,258
3545,10155,259
3546,10156,35
3547,10157,260
3548,10158,246
3549,10159,258
3550,10160,259
3551,10161,35
3552,10162,260
3553,10163,246
3554,10164,258
3555,10165,259
3556,10166,35
3557,10167,260
3558,10168,246
3559,10169,258
3560,10170,259
3561,10171,35
3562,10172,260
3563,10173,246
3564,10174,261
3565,10175,261
3566,10176,23
3567,10177,23
3568,10178,23
3569,10179,23
3570,10180,23
3571,10181,23
3572,10182,108
3573,10183,108
3574,10184,113
3575,10185,113
3576,10186,113
3577,10187,23
3578,10188,262
3579,10189,262
3580,10190,262
3581,10191,262
3582,10192,262
3583,10193,262
3584,10194,262
3585,10195,262
3586,10196,262
3587,10197,262
3588,10198,262
3589,10199,113
3590,10200,113
3591,10201,113
3592,10202,23
3593,10203,263
3594,10204,264
3595,10205,251
3596,10206,434
3597,10207,114
3598,10208,114
3599,10209,114
3600,10210,114
3601,10211,114
3602,10212,114
3603,10213,114
3604,10214,114
3605,10215,108
3606,10216,108
3607,10217,108
3608,10218,108
3609,10219,23
3610,10220,23
3611,10221,23
3612,10222,23
3613,10223,23
3614,10224,23
3615,10225,108
3616,10226,108
3617,10227,108
3618,10228,23
3619,10229,23
3620,10230,113
3621,10231,113
3622,10232,113
3623,10233,265
3624,10234,266
3625,10235,267
3626,10236,27
3627,10237,268
3628,10238,122
3629,10239,122
3630,10240,122
3631,10241,122
3632,10242,122
3633,10243,23
3634,10244,113
3635,10245,113
3636,10246,113
3637,10247,114
3638,10248,114
3639,10248,114
3640,10249,114
3641,10249,114
3642,10250,114
3643,10250,114
3644,10251,114
3645,10252,108
3646,10253,108
3647,10254,122
3648,10255,122
3649,10256,122
3650,10257,122
3651,10258,122
3652,10259,113
3653,10260,113
3654,10261,113
3655,10262,23
3656,10263,23
3657,10264,23
3658,10265,23
3659,10266,23
3660,10267,23
3661,10268,269
3662,10269,269
3663,10270,269
3664,10271,269
3665,10272,269
3666,10273,269
3667,10274,269
3668,10275,269
3669,10276,269
3670,10277,269
3671,10278,113
3672,10279,113
3673,10280,113
3674,10281,122
3675,10282,122
3676,10283,122
3677,10284,122
3678,10284,122
3679,10286,23
3680,10287,23
3681,10288,108
3682,10289,108
3683,10290,108
3684,10291,108
3685,10292,23
3686,10293,23
3687,10294,23
3688,10295,23
3690,10297,23
3691,10298,23
3692,10299,23
3693,10300,23
3694,10301,108
3695,10302,108
3696,10302,23
3697,10303,23
3698,10303,23
3699,10304,23
3700,10304,271
3701,10305,271
3702,10306,271
3703,10307,271
3704,10308,271
3705,10309,23
3706,10310,108
3707,10311,108
3708,10312,272
3709,10313,273
3710,10314,272
3711,10315,273
3712,10316,272
3713,10317,273
3714,10318,23
3715,10318,108
3716,10319,108
3717,10320,23
3718,10321,23
3719,10322,23
3720,10323,23
3721,10324,23
3722,10325,23
3723,10326,23
3724,10327,23
3725,10328,23
3726,10329,23
3727,10330,274
3728,10331,275
3729,10332,434
3730,10333,23
3731,10334,23
3732,10335,23
3733,10336,108
3734,10337,108
3735,10338,276
3736,10339,276
3737,10340,27
3738,10341,277
3739,10342,278
3740,10343,279
3741,10344,278
3742,10345,279
3743,10346,278
3744,10347,279
3745,10348,108
3746,10349,108
3747,10350,201
3748,10351,224
3749,10352,224
3750,10353,201
3751,10354,23
3752,10355,23
3753,10356,23
3754,10357,23
3755,10358,280
3756,10359,281
3757,10360,23
3758,10361,23
3759,10362,23
3760,10363,23
3761,10364,23
3762,10365,23
3763,10366,23
3764,10367,23
3765,10368,23
3766,10369,23
3767,10370,23
3768,10371,23
3769,10372,282
3770,10373,23
3771,10374,23
3772,10375,23
3773,10376,23
3774,10377,23
3775,10378,23
3776,10379,23
3777,10380,283
3778,10381,23
3779,10382,23
3780,10383,23
3781,10384,284
3782,10385,230
3783,10386,230
3784,10387,230
3785,10388,285
3786,10389,286
3787,10390,287
3788,10391,23
3789,10392,27
3790,10393,201
3791,10394,48
3792,10395,27
3793,10396,201
3794,10397,48
3795,10398,27
3796,10399,201
3797,10400,48
3798,10401,27
3799,10402,201
3800,10403,48
3801,10404,27
3802,10405,201
3803,10406,48
3804,10407,27
3805,10408,201
3806,10409,48
3807,10410,27
3808,10411,201
3809,10412,48
3810,10413,288
3811,10414,23
3812,10415,23
3813,10415,23
3814,10415,23
3815,10416,289
3816,10416,23
3817,10416,23
3818,10417,23
3819,10417,23
3820,10417,23
3821,10418,108
3822,10418,108
3823,10418,23
3824,10419,23
3825,10419,23
3826,10419,23
3827,10420,23
3828,10420,23
3829,10420,23
3830,10421,23
3831,10421,23
3832,10421,290
3833,10422,291
3834,10423,290
3835,10424,291
3836,10425,290
3837,10426,291
3838,10427,23
3839,10428,23
3840,10429,23
3841,10430,292
3842,10431,293
3843,10432,292
3844,10433,293
3845,10434,292
3846,10435,293
3847,10436,294
3848,10437,27
3849,10438,295
3852,10441,297
3853,10442,297
3854,10443,298
3855,10444,23
3856,10445,23
3857,10446,23
3858,10447,23
3859,10448,23
3860,10449,23
3861,10450,299
3862,10450,300
3863,10451,299
3864,10451,300
3865,10452,300
3866,10453,300
3867,10454,23
3868,10455,23
3869,10456,108
3870,10457,108
3871,10458,301
3872,10459,302
3873,10460,23
3874,10461,23
3875,10462,108
3876,10463,108
3877,10464,303
3878,10465,27
3879,10466,304
3880,10467,23
3881,10468,23
3882,10468,23
3883,10469,305
3884,10469,305
3885,10470,23
3886,10470,23
3887,10471,23
3888,10471,23
3889,10472,306
3890,10472,307
3891,10473,308
3892,10474,309
3893,10475,310
3894,10475,23
3895,10476,23
3896,10476,23
3897,10477,23
3898,10477,23
3899,10478,23
3900,10478,311
3902,10479,272
3903,10480,27
3904,10480,272
3905,10481,27
3906,10481,272
3907,10482,27
3908,10483,272
3909,10484,27
3910,10485,108
3911,10486,108
3912,10487,23
3913,10488,22
3914,10489,313
3915,10490,22
3916,10491,313
3917,10492,22
3918,10492,313
3919,10493,22
3920,10493,313
3921,10494,23
3922,10494,23
3923,10495,23
3924,10496,23
3925,10497,108
3926,10498,108
3927,10499,23
3928,10500,23
3929,10500,23
3930,10501,23
3931,10501,23
3932,10502,23
3933,10502,23
3934,10503,23
3935,10504,23
3936,10505,314
3937,10506,314
3938,10507,315
3939,10508,23
3940,10509,70
3942,10511,23
3943,10512,23
3944,10513,23
3945,10514,316
3946,10515,316
3947,10516,317
3948,10517,317
3949,10518,23
3950,10519,318
3951,10520,319
3952,10521,70
3954,10523,319
3955,10524,70
3957,10525,319
3958,10525,23
3959,10526,23
3960,10527,23
3961,10528,23
3962,10529,108
3963,10530,108
3964,10531,23
3965,10532,23
3966,10532,23
3967,10533,23
3968,10533,23
3969,10534,320
3970,10535,224
3971,10536,321
3972,10537,23
3973,10538,23
3974,10539,23
3975,10540,322
3976,10541,322
3977,10542,108
3978,10543,108
3979,10544,23
3980,10544,23
3981,10545,23
3982,10545,23
3983,10546,23
3984,10546,323
3985,10547,23
3986,10547,23
3987,10548,324
3988,10548,324
3989,10549,325
3990,10549,325
3991,10550,108
3992,10550,108
3993,10551,23
3994,10551,23
3995,10552,23
3996,10553,23
3997,10554,326
3998,10555,23
3999,10556,112
4000,10557,112
4001,10558,112
4002,10559,112
4003,10560,28
4004,10561,23
4005,10562,28
4006,10563,23
4007,10564,23
4008,10565,23
4009,10566,327
4010,10567,366
4011,10568,327
4012,10569,366
4013,10570,328
4014,10571,329
4015,10572,330
4016,10573,434
4017,10574,331
4018,10575,27
4019,10576,331
4020,10577,27
4021,10578,331
4022,10579,27
4023,10580,88
4024,10580,332
4025,10580,331
4026,10580,27
4027,10581,333
4028,10581,85
4029,10581,85
4030,10581,334
4031,10582,272
4032,10582,313
4033,10582,335
4034,10582,27
4035,10583,27
4036,10584,27
4037,10585,27
4038,10586,28
4039,10587,336
4040,10588,336
4041,10589,337
4042,10590,338
4043,10591,48
4044,10592,339
4045,10593,224
4046,10594,51
4047,10595,48
4048,10596,48
4049,10597,48
4050,10598,340
4051,10599,340
4052,10600,340
4053,10601,340
4055,10603,342
4056,10604,343
4057,10605,27
4058,10606,344
4059,10607,345
4060,10608,316
4061,10609,346
4062,10610,309
4063,10611,347
4064,10612,348
4065,10612,348
4066,10613,347
4067,10613,349
4068,10614,347
4069,10614,316
4070,10615,350
4071,10615,350
4072,10616,346
4073,10617,351
4074,10618,346
4075,10619,352
4076,10619,316
4077,10620,316
4078,10620,353
4079,10621,353
4080,10621,354
4081,10622,355
4082,10622,346
4083,10623,356
4084,10624,357
4085,10625,358
4086,10626,359
4087,10627,358
4088,10628,358
4089,10629,224
4090,10630,346
4091,10631,360
4092,10632,132
4093,10633,132
4094,10634,327
4095,10635,361
4096,10636,362
4097,10637,347
4098,10638,347
4099,10639,224
4100,10640,346
4101,10641,346
4102,10642,346
4103,10643,363
4104,10644,364
4105,10645,365
4106,10646,364
4107,10647,365
4108,10648,364
4109,10649,365
4110,10650,366
4111,10651,367
4112,10652,346
4113,10653,367
4114,10654,346
4115,10655,367
4116,10656,346
4117,10657,368
4118,10658,368
4119,10659,369
4120,10660,367
4121,10661,367
4122,10662,370
4123,10663,371
4124,10664,23
4125,10665,367
4126,10666,372
4127,10667,213
4128,10668,372
4129,10669,213
4130,10670,373
4131,10671,374
4132,10672,434
4133,10673,434
4134,10674,375
4135,10675,376
4136,10676,377
4137,10677,378
4138,10678,70
4141,10681,379
4142,10682,316
4143,10682,316
4144,10683,380
4145,10683,381
4146,10684,382
4147,10684,383
4148,10685,383
4149,10686,384
4150,10687,224
4151,10688,224
4152,10689,224
4153,10690,224
4154,10691,224
4155,10692,385
4156,10693,42
4157,10694,385
4158,10695,42
4159,10696,385
4160,10697,42
4161,10698,224
4162,10699,224
4163,10700,386
4164,10701,224
4165,10702,386
4167,10704,70
4170,10707,388
4171,10708,389
4172,10709,390
4174,10711,388
4176,10713,393
4177,10714,394
4178,10715,395
4179,10716,396
4180,10717,224
4181,10718,309
4182,10719,397
4183,10720,224
4184,10721,398
4185,10722,398
4186,10723,27
4187,10724,399
4188,10725,400
4190,10727,309
4191,10728,402
4192,10729,309
4193,10730,402
4194,10731,371
4195,10732,403
4196,10733,132
4197,10734,404
4198,10735,405
4199,10736,132
4200,10737,404
4201,10738,405
4202,10739,132
4203,10740,404
4204,10741,405
4205,10742,434
4206,10743,406
4207,10744,407
4209,10746,409
4210,10747,302
4211,10747,410
4213,10748,412
4214,10749,309
4215,10750,402
4216,10751,413
4217,10752,414
4218,10752,415
4219,10753,415
4220,10754,416
4221,10755,309
4222,10756,417
4223,10757,417
4224,10758,418
4225,10759,418
4227,10761,393
4228,10762,420
4229,10763,421
4230,10764,346
4231,10765,422
4232,10766,423
4233,10767,473
4234,10768,423
4235,10769,473
4236,10770,423
4237,10771,473
4238,10772,424
4239,10773,425
4240,10774,426
4241,10775,426
4242,10776,427
4243,10777,427
4244,10778,427
4245,10779,426
4246,10780,426
4247,10781,428
4248,10781,429
4249,10782,428
4250,10783,428
4251,10784,430
4252,10785,430
4253,10786,431
4254,10786,432
4255,10787,430
4256,10788,430
4257,10789,48
4258,10790,48
4259,10791,428
4260,10792,309
4261,10793,433
4262,10794,434
4263,10795,435
4264,10796,436
4266,10798,436
4267,10799,17
4268,10800,438
4269,10801,309
4270,10802,402
4271,10803,436
4272,10804,224
4274,10806,436
4275,10807,421
4276,10808,436
4277,10809,439
4278,10810,414
4279,10811,421
4280,10812,440
4281,10813,429
4282,10814,429
4283,10815,421
4284,10816,48
4285,10817,28
4286,10818,428
4287,10818,48
4288,10819,48
4289,10820,441
4290,10821,48
4291,10822,48
4292,10823,422
4293,10824,442
4294,10825,421
4295,10826,309
4297,10827,436
4298,10827,425
4299,10828,422
4300,10828,421
4301,10829,421
4302,10830,368
4303,10830,436
4304,10831,421
4305,10831,421
4306,10832,14
4307,10832,422
4308,10833,425
4309,10834,422
4310,10835,425
4311,10836,422
4312,10837,425
4313,10838,422
4314,10839,421
4315,10840,425
4316,10841,422
4317,10842,425
4318,10842,422
4319,10843,444
4320,10843,445
4321,10844,436
4322,10844,421
4323,10847,14
4324,10848,309
4326,10848,17
4327,10849,309
4329,10850,309
4330,10851,402
4331,10852,446
4332,10853,447
4334,10855,449
4335,10856,48
4336,10857,450
4337,10858,451
4338,10859,451
4339,10860,421
4340,10861,444
4341,10862,452
4342,10863,453
4343,10864,421
4344,10865,70
4346,10867,454
4347,10868,309
4348,10868,455
4349,10869,70
4351,10870,456
